0,VIX,Open,High,Low,Close,Volume,Rate,Range,TR,V_coded,Gap,Rvol,ATR,YCl,AR,RR,MA50,MA100,MA200,D2,ExCl,Held_Open,Gap_std,Gap_mean,Trend_bool,RVOL_bool,Gap_bool
2003/9/26,19.5,100.44000244140625,100.66000366210938,99.8499984741211,99.94999694824219,42914700,1.01,0.8100051879882812,0.8100051879882812,2,0.1595569047238643,1.1852080363273014,1.2419994354248047,100.27999877929688,1.1764995574951171,0.688487456563827,100.60420028686524,99.15110023498535,93.46424999237061,0,0,0,0.5382947600291915,0.007046533672156578,1,0,0
2003/9/29,19.51,100.30000305175781,100.98999786376953,99.79000091552734,100.93000030517578,36771600,1.01,1.1999969482421875,1.1999969482421875,2,0.3501812048047096,0.994251733747348,1.2154998779296875,99.94999694824219,1.15,1.0434756071671196,100.63260025024414,99.22650024414062,93.515,0,1,1,0.5368596343484494,0.004939309016633964,1,0,0
2003/9/30,19.41,100.4800033569336,100.76000213623047,99.25,99.94999694824219,70764500,1.01,1.5100021362304688,1.6800003051757812,2,-0.4458505368884967,1.8927343122804996,1.225499725341797,100.93000030517578,1.1599998474121094,1.3017261507397555,100.66600021362305,99.30150024414063,93.56090000152588,0,0,1,0.5369468936178057,0.008233758528628388,1,1,0
2003/10/1,19.18,100.23999786376953,102.18000030517578,100.19999694824219,102.08000183105469,65797600,1.01,1.9800033569335938,2.2300033569335938,2,0.29014599738058716,1.7110411558114524,1.2180000305175782,99.94999694824219,1.144000244140625,1.7307717957883617,100.72420028686524,99.38500022888184,93.6246000289917,1,1,1,0.5369261496830455,0.003691231033693747,1,1,0
2003/10/2,18.82,101.93000030517578,102.55999755859375,101.62999725341797,102.44999694824219,44591500,1.01,0.9300003051757812,0.9300003051757812,2,-0.14694506581922193,1.12892802914506,1.2835002899169923,102.08000183105469,1.197000503540039,0.7769422840052074,100.78840026855468,99.46070022583008,93.67860000610352,1,1,0,0.5330267811414747,0.009879170521323942,1,0,0
2003/10/3,18.45,103.66999816894531,104.27999877929688,103.08000183105469,103.38999938964844,48806900,1.01,1.1999969482421875,1.8300018310546875,2,1.1908260195649107,1.2108039047867127,1.2905002593994142,102.44999694824219,1.204000473022461,0.9966748146118056,100.88640029907226,99.54750022888183,93.74130001068116,0,0,0,0.5318191817824368,0.006458059605652561,1,0,1
2003/10/6,17.55,103.4800033569336,103.98999786376953,103.19999694824219,103.86000061035156,20226500,1.01,0.7900009155273438,0.7900009155273438,2,0.08705287534237821,0.49131630942300303,1.324500274658203,103.38999938964844,1.206500244140625,0.6547871990610756,100.95900024414063,99.64100021362304,93.81159999847412,1,1,1,0.5378988802157723,0.01393973348217423,1,0,0
2003/10/7,17.37,103.26000213623047,104.30999755859375,102.91000366210938,104.26000213623047,42602900,1.01,1.399993896484375,1.399993896484375,2,-0.5776992784470414,1.0506868891217287,1.3115005493164062,103.86000061035156,1.1985004425048829,1.1681213012807639,101.0470002746582,99.73250022888183,93.88709999084473,0,1,0,0.5362442240433705,0.017291887172031496,1,0,0
2003/10/8,17.69,104.33000183105469,104.38999938964844,103.41000366210938,104.0,30920800,1.01,0.9799957275390625,0.9799957275390625,2,0.06713954861880228,0.7555451843182004,1.331500244140625,104.26000213623047,1.2295001983642577,0.797068376924917,101.13900024414062,99.82380020141602,93.95715000152587,0,0,0,0.5366434456235422,0.016908984111331873,1,0,0
2003/10/9,17.19,104.87999725341797,105.22000122070312,103.83000183105469,104.27999877929688,40066500,1.01,1.3899993896484375,1.3899993896484375,2,0.8461512052095853,0.9972758574813859,1.3080001831054688,104.0,1.2159999847412108,1.1430916176732167,101.24140014648438,99.9401001739502,94.02845001220703,0,0,0,0.5366515904166226,0.017020403677608084,1,0,1
2003/10/10,17.62,104.2699966430664,104.5999984741211,103.91000366210938,104.56999969482422,22682800,1.01,0.6899948120117188,0.6899948120117188,2,-0.00959161521629641,0.5634154759422352,1.3314998626708985,104.27999877929688,1.2394996643066407,0.5566720442781987,101.34500015258789,100.06120018005372,94.10455001831055,1,1,0,0.538829566502102,0.023473637397701766,1,0,0
2003/10/13,17.04,104.70999908447266,105.29000091552734,104.51000213623047,104.9000015258789,23825600,1.01,0.779998779296875,0.779998779296875,2,0.13388102711772973,0.6067533705797092,1.3014995574951171,104.56999969482422,1.2094993591308594,0.6448939169817985,101.47280014038085,100.1837001800537,94.1821000289917,1,0,1,0.537657182464138,0.02581403924836386,1,0,0
2003/10/14,16.55,104.80000305175781,105.43000030517578,104.36000061035156,105.2699966430664,38484400,1.01,1.0699996948242188,1.0699996948242188,2,-0.09532742866207114,0.9769351124482919,1.3064994812011719,104.9000015258789,1.214499282836914,0.8810212652615463,101.60800003051757,100.30070014953613,94.27155002593994,0,1,0,0.5370842347463886,0.024524863073945736,1,0,0
2003/10/15,17.67,105.86000061035156,105.88999938964844,104.63999938964844,104.98999786376953,39021700,1.01,1.25,1.25,2,0.5604673564165225,0.9898310828678536,1.2824993133544922,105.2699966430664,1.1944992065429687,1.046463650333982,101.77940002441406,100.41300010681152,94.35595001220703,0,0,0,0.5359510495160802,0.026453418391267483,1,0,0
2003/10/16,17.68,104.68000030517578,105.7300033569336,104.6500015258789,105.41000366210938,32772200,1.01,1.0800018310546875,1.0800018310546875,2,-0.2952638964675372,0.8238489388220731,1.3079994201660157,104.98999786376953,1.2199993133544922,0.885247900742772,101.94800003051758,100.51310012817383,94.4418500137329,0,0,0,0.5363685344658417,0.02690965952791142,1,0,0
2003/10/17,17.71,105.47000122070312,105.62999725341797,103.9800033569336,104.26000213623047,32790300,1.01,1.649993896484375,1.649993896484375,2,0.056918277686500734,0.8216923801321161,1.2854995727539062,105.41000366210938,1.1974994659423828,1.3778660812895627,102.07320007324219,100.59900016784668,94.50780002593994,0,0,0,0.5367294191808506,0.02611432260005537,1,0,0
2003/10/20,18.05,104.44999694824219,105.04000091552734,103.94000244140625,105.04000091552734,27657000,1.01,1.0999984741210938,1.0999984741210938,2,0.18223173615847774,0.6943979781436749,1.3079994201660157,104.26000213623047,1.2199993133544922,0.9016386010058924,102.2084001159668,100.6952001953125,94.57625003814697,0,1,1,0.5345768368480497,0.02288539764711749,1,0,0
2003/10/21,16.82,104.81999969482422,105.27999877929688,104.31999969482422,104.86000061035156,26729100,1.01,0.9599990844726562,0.9599990844726562,2,-0.20944518163137577,0.6787873093227199,1.2809993743896484,105.04000091552734,1.2284992218017579,0.7814405312074106,102.33260009765625,100.7743002319336,94.63575004577636,0,0,0,0.5345078380835496,0.024674979701419214,1,0,0
2003/10/22,16.43,104.02999877929688,104.19000244140625,103.19000244140625,103.54000091552734,33914500,1.01,1.0,1.6699981689453125,2,-0.7915333074800225,0.867606623941026,1.2824993133544922,104.86000061035156,1.2299991607666017,0.8130086848000336,102.41240005493164,100.83620025634765,94.68980003356934,0,0,1,0.5346663271834711,0.024229837056475113,1,0,0
2003/10/23,16.33,102.88999938964844,103.94999694824219,102.83999633789062,103.3499984741211,45830500,1.01,1.1100006103515625,1.1100006103515625,2,-0.6277781728138163,1.1842289198311866,1.2584991455078125,103.54000091552734,1.1724990844726562,0.9466963557168123,102.49860000610352,100.89220024108887,94.7496000289917,1,0,0,0.5377353163322701,0.02059487683999068,1,0,0
2003/10/24,16.1,102.83000183105469,103.58000183105469,102.18000030517578,103.58000183105469,51723600,1.01,1.4000015258789062,1.4000015258789062,2,-0.5031414133950024,1.3484232210889975,1.2299991607666017,103.3499984741211,1.1439990997314453,1.2237785206365615,102.58400009155274,100.93640022277832,94.803450050354,1,1,0,0.5380610114507658,0.020313779513636252,1,1,0
2003/10/27,16.55,103.73999786376953,104.18000030517578,103.2699966430664,103.62999725341797,32460200,1.01,0.910003662109375,0.910003662109375,2,0.15446614200278452,0.8366241161987963,1.2594989776611327,103.58000183105469,1.1734989166259766,0.7754618681078986,102.66419998168945,100.97620018005371,94.85630004882813,0,0,0,0.5383718627579822,0.01544551577718124,1,0,0
2003/10/28,16.55,103.9800033569336,105.1500015258789,103.81999969482422,105.04000091552734,34956200,1.01,1.3300018310546875,1.5200042724609375,2,0.3377459353392784,0.9059893677225122,1.244999313354492,103.62999725341797,1.158999252319336,1.1475433037537763,102.75539993286132,101.03400016784668,94.91635005950928,1,1,1,0.5342772999122702,0.02085097132812956,1,0,0
2003/10/29,16.86,104.7699966430664,105.43000030517578,103.87000274658203,105.18000030517578,30955400,1.01,1.55999755859375,1.55999755859375,2,-0.2570490004832289,0.8413384705368189,1.23699951171875,105.04000091552734,1.149999237060547,1.3565205161189309,102.84179992675782,101.10330017089844,94.97560005187988,1,1,0,0.5335963311833537,0.019960701598387285,1,0,0
2003/10/30,16.74,105.79000091552734,105.97000122070312,104.80000305175781,105.4000015258789,39123100,1.01,1.1699981689453125,1.1699981689453125,2,0.5799587455615791,1.116178657741749,1.2034992218017577,105.18000030517578,1.1289989471435546,1.036314667879442,102.94080001831054,101.16480018615722,95.04060005187988,0,0,0,0.5332577558014262,0.020502804453393066,1,0,1
2003/10/31,16.93,105.4000015258789,105.73999786376953,105.22000122070312,105.30000305175781,25761600,1.01,0.5199966430664062,0.5199966430664062,2,0.0,0.7407545853627818,1.2154991149902343,105.4000015258789,1.1409988403320312,0.45573809953661915,103.03140014648437,101.21480018615722,95.10700008392334,0,0,0,0.5345309407639317,0.022277562928052705,1,0,0
2003/11/3,17.62,105.75,106.61000061035156,105.70999908447266,105.98999786376953,37589300,1.0,0.9000015258789062,1.30999755859375,2,0.42734751680966404,1.117889252554145,1.1499988555908203,105.30000305175781,1.106998825073242,0.8130103713699602,103.15580017089843,101.26860015869141,95.18365005493165,0,0,1,0.5344982761394672,0.021736445652783577,1,0,0
2003/11/4,17.54,105.98999786376953,106.2699966430664,105.58000183105469,105.76000213623047,31421600,1.0,0.6899948120117188,0.6899948120117188,2,0.0,0.9109456784250082,1.1759986877441406,105.98999786376953,1.1124988555908204,0.6202206937509879,103.27240020751952,101.33060020446777,95.2662000656128,0,0,0,0.5290673565159907,0.029469786240916465,1,0,0
2003/11/5,16.75,105.48999786376953,105.97000122070312,104.9000015258789,105.83999633789062,33558800,1.0,1.0699996948242188,1.0699996948242188,2,-0.2552990421777246,0.9889339170491703,1.140498733520508,105.76000213623047,1.0769989013671875,0.9935011943521171,103.38700012207032,101.37240013122559,95.35455005645753,1,1,0,0.5288760778762006,0.028311617941832092,1,0,0
2003/11/6,16.47,105.5999984741211,106.44000244140625,105.0999984741211,106.4000015258789,28392300,1.0,1.3400039672851562,1.3400039672851562,2,-0.22675535910200353,0.8334443915409459,1.1449989318847655,105.83999633789062,1.0814990997314453,1.2390245795099617,103.51220016479492,101.41980010986327,95.44300006866455,0,1,0,0.5277324366528876,0.029724217167546238,1,0,0
2003/11/7,16.94,106.63999938964844,106.72000122070312,105.56999969482422,105.61000061035156,31723200,1.0,1.1500015258789062,1.1500015258789062,2,0.22556189880425737,0.947455850830777,1.1424991607666015,106.4000015258789,1.0789993286132813,1.06580374554716,103.60920013427734,101.46020011901855,95.53915008544922,0,0,0,0.5261463469851078,0.025301329318958232,1,0,0
2003/11/10,18.6,105.73999786376953,105.83999633789062,105.01000213623047,105.18000030517578,25530800,1.0,0.8299942016601562,0.8299942016601562,2,0.12309180254395986,0.752354607533978,1.165499496459961,105.61000061035156,1.1019996643066405,0.75317101133817,103.68400009155273,101.51180015563965,95.63905010223388,0,0,0,0.5262116151718391,0.02710551547750727,1,0,0
2003/11/11,19.11,105.08999633789062,105.33000183105469,104.80000305175781,105.1500015258789,26558600,1.0,0.529998779296875,0.529998779296875,2,-0.08557137005515607,0.7806808919161464,1.167999267578125,105.18000030517578,1.1044994354248048,0.4798542781445883,103.73100006103516,101.56890014648438,95.73565010070801,1,0,0,0.5233274756752819,0.03148338429082854,1,0,0
2003/11/12,18.8,105.2300033569336,106.47000122070312,105.16000366210938,106.33000183105469,28000000,1.0,1.30999755859375,1.3199996948242188,2,0.076083528191864,0.8377339297201071,1.1409992218017577,105.1500015258789,1.0774993896484375,1.2157756850527508,103.79040008544922,101.64800018310547,95.83490009307862,1,1,1,0.5223087903410043,0.028532051380823552,1,0,0
2003/11/13,19.48,106.01000213623047,106.54000091552734,105.77999877929688,106.36000061035156,29714800,1.0,0.7600021362304688,0.7600021362304688,2,-0.3009495808461087,0.9039433214748597,1.1444992065429687,106.33000183105469,1.080499267578125,0.7033805195758887,103.84940002441407,101.72640022277832,95.9445500946045,0,0,0,0.5210780876573559,0.03130093257393573,1,0,0
2003/11/14,18.98,106.4000015258789,106.94999694824219,105.29000091552734,105.45999908447266,49158500,1.0,1.6599960327148438,1.6599960327148438,2,0.037608983920455745,1.5024200367089457,1.1284992218017578,106.36000061035156,1.064499282836914,1.5594148906243674,103.90199996948242,101.80570022583008,96.04155010223388,0,0,0,0.5210837881207172,0.028003876930572248,1,1,0
2003/11/17,17.44,104.91000366210938,105.13999938964844,104.04000091552734,104.93000030517578,44382100,1.0,1.0999984741210938,1.4199981689453125,2,-0.5215204126094664,1.323339482088279,1.1289993286132813,105.45999908447266,1.0649993896484375,1.0328630089489625,103.92699996948242,101.86700019836425,96.1350500869751,0,1,0,0.5204569191009737,0.02985009298771336,1,1,0
2003/11/18,16.71,105.23999786376953,105.44999694824219,103.69999694824219,103.83999633789062,41155000,1.0,1.75,1.75,2,0.2954327243802162,1.197263878937145,1.1449993133544922,104.93000030517578,1.0649993896484375,1.6431934299771618,103.94379989624024,101.92880012512207,96.22735008239746,0,0,0,0.5218942310691488,0.02677768826765794,1,0,0
2003/11/19,16.23,104.02999877929688,105.01000213623047,103.91999816894531,104.72000122070312,29827000,1.0,1.0900039672851562,1.1700057983398438,2,0.18297616343127623,0.8498809177984474,1.1844993591308595,103.83999633789062,1.1044994354248048,0.9868759841112337,103.99899993896484,101.99970016479492,96.32670009613037,0,0,1,0.5164094403982538,0.03358945563839367,1,0,0
2003/11/20,16.32,104.0,105.23999786376953,103.75,103.77999877929688,53578700,1.0,1.4899978637695312,1.4899978637695312,2,-0.6875489040395283,1.535596582856445,1.159499740600586,104.72000122070312,1.1089996337890624,1.3435512676219121,104.02939987182617,102.05220016479493,96.42335010528565,0,0,1,0.5157384799732162,0.03233753651127376,1,1,0
2003/11/21,16.77,104.23999786376953,104.33000183105469,103.62000274658203,104.20999908447266,30016000,1.0,0.7099990844726562,0.7099990844726562,2,0.4432444496852526,0.8508288608315423,1.1784996032714843,103.77999877929688,1.127999496459961,0.6294320934547138,104.06459991455078,102.09660018920898,96.52730010986328,0,1,0,0.5165198781823255,0.031728287784658596,1,0,0
2003/11/24,16.27,104.69000244140625,105.77999877929688,104.68000030517578,105.58999633789062,28906400,1.0,1.0999984741210938,1.5699996948242188,2,0.4606116122738883,0.8453854513592777,1.1439994812011718,104.20999908447266,1.0934993743896484,1.0059433959302198,104.13459991455078,102.1651001739502,96.63520008087158,1,1,1,0.5160631267937787,0.031220965151555046,1,0,0
2003/11/25,16.63,105.7300033569336,106.41999816894531,105.44999694824219,105.98999786376953,37580000,1.0,0.970001220703125,0.970001220703125,2,0.13259496533643472,1.1047914375429768,1.176999282836914,105.58999633789062,1.1029991149902343,0.8794215766090738,104.18279983520507,102.21800018310547,96.74800006866455,1,0,1,0.516954524012519,0.033284267060890466,1,0,0
2003/11/26,16.3,106.41999816894531,106.44999694824219,105.38999938964844,106.37000274658203,33053600,1.0,1.05999755859375,1.05999755859375,2,0.4056989469218283,0.9679892557573713,1.1494991302490234,105.98999786376953,1.0849990844726562,0.9769570995619247,104.24259994506836,102.2702001953125,96.86935009002686,0,1,0,0.5162405976371596,0.03180463623826087,1,0,0
2003/11/28,17.09,106.27999877929688,106.66000366210938,106.19999694824219,106.44999694824219,10507500,1.0,0.4600067138671875,0.4600067138671875,2,-0.0846140499775895,0.30677425881499737,1.1244991302490235,106.37000274658203,1.0599990844726563,0.4339689728091023,104.27959991455079,102.32890014648437,96.98985008239747,1,0,0,0.5162932093112176,0.03545123382603311,1,0,0
2003/12/1,16.54,106.8499984741211,107.68000030517578,106.80000305175781,107.5999984741211,38699000,0.98,0.8799972534179688,1.2300033569335938,2,0.37576471333615336,1.179100198380356,1.0889995574951172,106.44999694824219,1.02449951171875,0.8589533165727358,104.3581999206543,102.41190010070801,97.10710006713867,0,1,1,0.5163596912282719,0.03472363828572402,1,0,0
2003/12/2,17.63,107.37999725341797,107.7699966430664,107.06999969482422,107.33000183105469,35352000,0.98,0.6999969482421875,0.6999969482421875,2,-0.20446210392469247,1.0563033089256912,1.1244998931884767,107.5999984741211,1.0424995422363281,0.671460197229998,104.45379989624024,102.48280014038086,97.21560009002685,0,0,1,0.5169218001140607,0.03648100300096824,1,0,0
2003/12/3,17.87,107.6500015258789,108.08000183105469,107.06999969482422,107.16000366210938,39078600,0.98,1.0100021362304688,1.0100021362304688,2,0.2981456157318639,1.1715685385403045,1.0939998626708984,107.33000183105469,1.0324993133544922,0.9782109519754234,104.5381999206543,102.54710014343262,97.32550010681152,0,0,0,0.5163557218627732,0.03320083599573849,1,0,0
2003/12/4,16.73,107.16999816894531,107.72000122070312,106.94000244140625,107.5999984741211,36089500,0.98,0.779998779296875,0.779998779296875,2,0.009326713787218216,1.0696784058755175,1.110000228881836,107.16000366210938,1.0484996795654298,0.7439189486640186,104.66799987792969,102.61800010681152,97.44185009002686,0,1,1,0.5159264504331553,0.03650166315495907,1,0,0
2003/12/5,16.41,107.12000274658203,107.80000305175781,106.62000274658203,106.8499984741211,28824400,0.98,1.1800003051757812,1.1800003051757812,2,-0.4460926899125434,0.8511515367702165,1.0955001831054687,107.5999984741211,1.0339996337890625,1.1411999256244447,104.79939987182617,102.68730010986329,97.55020008087158,0,0,1,0.5159300224626227,0.036372206214448116,1,0,0
2003/12/8,17.23,106.73999786376953,107.63999938964844,106.68000030517578,107.56999969482422,32482900,0.98,0.9599990844726562,0.9599990844726562,2,-0.10294863071823486,0.9585713132715304,1.0875,106.8499984741211,1.0259994506835937,0.93567212324825,104.95179992675781,102.77800010681152,97.66905006408692,0,1,0,0.5170536171153083,0.033845315507220676,1,0,0
2003/12/9,15.93,107.9000015258789,107.93000030517578,106.54000091552734,106.73999786376953,43596100,0.98,1.3899993896484375,1.3899993896484375,2,0.30677868549865367,1.2850816674659844,1.0779998779296875,107.56999969482422,1.0164993286132813,1.3674375875335685,105.0679998779297,102.85030006408691,97.78040004730225,0,0,0,0.516622792200937,0.03479805297762763,1,1,0
2003/12/10,15.58,106.7699966430664,106.9800033569336,105.95999908447266,106.7300033569336,36915400,0.98,1.0200042724609375,1.0200042724609375,2,0.02810453428635247,1.059933470263252,1.1060001373291015,106.73999786376953,1.0444995880126953,0.9765482764829391,105.20360000610351,102.93480010986327,97.89785007476807,0,0,0,0.5115623234506943,0.04140358168293009,1,0,0
2003/12/11,16.16,106.68000030517578,108.0999984741211,106.66999816894531,107.93000030517578,45304000,0.98,1.4300003051757812,1.4300003051757812,2,-0.04685004233588278,1.2817337242323186,1.1305004119873048,106.7300033569336,1.0689998626708985,1.3376992412355624,105.32059997558594,103.02240013122558,98.01580009460449,1,1,0,0.5099338348163562,0.044207798986382434,1,1,0
2003/12/12,16.42,107.97000122070312,108.19999694824219,107.38999938964844,108.13999938964844,34142200,0.98,0.80999755859375,0.80999755859375,2,0.03706190624871657,0.9428662363655318,1.1360004425048829,107.93000030517578,1.075,0.7534861010174418,105.43440002441406,103.11140014648437,98.13200008392334,0,1,1,0.5086907255925506,0.041210459537089815,1,0,0
2003/12/15,16.94,109.16999816894531,109.2300033569336,107.4800033569336,107.5999984741211,38693400,0.98,1.75,1.75,2,0.9524678981970387,1.0620588324500317,1.1385002136230469,108.13999938964844,1.077499771118164,1.6241302753911084,105.51860000610351,103.20250015258789,98.24955009460449,0,0,0,0.5086274729156094,0.0406250500236487,1,0,1
2003/12/16,16.49,107.68000030517578,108.5,107.5199966430664,108.16000366210938,32894200,0.98,0.9800033569335938,0.9800033569335938,2,0.07435114515724531,0.9160384848558266,1.1430004119873047,107.5999984741211,1.0819999694824218,0.9057332574624577,105.60460006713868,103.28180015563964,98.37660011291504,1,0,1,0.5119906067694802,0.04326724461545019,1,0,0
2003/12/17,16.66,108.05999755859375,108.5,107.80000305175781,108.5,23198800,0.98,0.6999969482421875,0.6999969482421875,2,-0.0924612612144901,0.6565426515138972,1.1210006713867187,108.16000366210938,1.0760002136230469,0.6505546554542005,105.68940002441406,103.36820014953614,98.50185012817383,1,1,0,0.5117779679814732,0.044471438180131606,1,0,0
2003/12/18,17.45,108.55000305175781,109.7300033569336,108.38999938964844,109.72000122070312,29353100,0.98,1.3400039672851562,1.3400039672851562,2,0.046085761988767286,0.8523713675863319,1.0685005187988281,108.5,1.0235000610351563,1.3092368220573347,105.80380004882812,103.47140014648437,98.63670013427735,0,1,1,0.5116457517983793,0.044855049636285366,1,0,0
2003/12/19,17.09,109.30000305175781,109.37000274658203,108.58000183105469,108.9000015258789,41465100,0.98,0.7900009155273438,1.1399993896484375,2,-0.38279088978542847,1.2049153103350478,1.0770004272460938,109.72000122070312,1.0360000610351563,0.7625491013369113,105.89620010375977,103.56880012512207,98.76460014343262,0,0,1,0.5089368851964544,0.04856057864317638,1,0,0
2003/12/22,17.68,108.79000091552734,109.66000366210938,108.77999877929688,109.66000366210938,27611300,0.98,0.8800048828125,0.8800048828125,2,-0.10101066006451986,0.8167184843885741,1.059500503540039,108.9000015258789,1.001000213623047,0.8791255694415756,105.99800018310548,103.67150016784667,98.90630016326904,1,1,0,0.4997054073087969,0.053534838028983005,1,0,0
2003/12/23,18.31,109.4800033569336,109.94999694824219,109.37999725341797,109.7300033569336,24741200,0.98,0.5699996948242188,0.5699996948242188,2,-0.16414398975437608,0.7344353782388803,1.0680007934570312,109.66000366210938,1.009500503540039,0.5646353744504212,106.09460021972656,103.78370018005371,99.05235019683838,0,0,0,0.49555937224347135,0.05735048338048632,1,0,0
2003/12/24,18.22,109.5199966430664,109.87999725341797,109.43000030517578,109.62000274658203,8055800,0.98,0.4499969482421875,0.4499969482421875,2,-0.19138495164724484,0.2406216532306783,1.0180007934570312,109.7300033569336,0.9830005645751954,0.4577789316292551,106.18160034179688,103.89480018615723,99.19515022277832,1,0,0,0.49570625352575937,0.05554597308057183,1,0,0
2003/12/26,17.49,109.70999908447266,110.08000183105469,109.62999725341797,109.69999694824219,8308400,0.98,0.45000457763671875,0.45999908447265625,2,0.08209846345167246,0.2596139319227426,0.9920005798339844,109.62000274658203,0.9570003509521484,0.4702240466150254,106.27580032348632,104.02760017395019,99.32435020446778,0,0,0,0.4957485347979768,0.055458393798522326,1,0,0
2003/12/29,16.73,110.0999984741211,111.2699966430664,109.77999877929688,111.16000366210938,22483700,0.98,1.4899978637695312,1.5699996948242188,2,0.36463221240346244,0.7308054162361947,0.9620006561279297,109.69999694824219,0.9265007019042969,1.6081993901429779,106.39080032348633,104.16940017700195,99.45950023651123,1,1,1,0.48671245661083057,0.04896040609903479,1,0,0
2003/12/30,15.5,111.08999633789062,111.2699966430664,110.8499984741211,111.18000030517578,19559500,0.98,0.4199981689453125,0.4199981689453125,2,-0.06297887901438877,0.6236199544994485,1.0175003051757812,111.16000366210938,0.978000259399414,0.42944586661278766,106.52920028686523,104.30120018005371,99.58150024414063,1,0,0,0.4865708206374483,0.048756400839706664,1,0,0
2003/12/31,15.61,111.22000122070312,111.5199966430664,110.83999633789062,111.27999877929688,31501800,0.98,0.6800003051757812,0.6800003051757812,2,0.03597851719513044,1.0359885133526356,0.9770000457763672,111.18000030517578,0.9550003051757813,0.712041976835408,106.65400024414062,104.43120018005371,99.70145023345947,0,0,1,0.48291937759859865,0.05242342841550517,1,0,0
2004/1/2,16.75,111.73999786376953,112.19000244140625,110.7300033569336,111.2300033569336,38072300,1.0,1.4599990844726562,1.4599990844726562,2,0.41337085686438463,1.2600475856835205,0.9760002136230469,111.27999877929688,0.9540004730224609,1.5303966043613084,106.78140029907226,104.55700019836426,99.81780025482178,0,0,0,0.48218872469583457,0.050471477536473186,1,1,0
2004/1/5,16.82,111.69000244140625,112.5199966430664,111.58999633789062,112.44000244140625,27959800,1.0,0.9300003051757812,1.2899932861328125,2,0.41355665790689006,0.9269060096990999,0.9985000610351562,111.2300033569336,0.9765003204345704,0.9523809523809523,106.95940032958984,104.68590019226075,99.93925025939942,1,1,1,0.482849818585686,0.05259562438652751,1,0,0
2004/1/6,18.04,112.16000366210938,112.7300033569336,112.0,112.55000305175781,20472800,1.0,0.7300033569335938,0.7300033569335938,2,-0.2490206094070351,0.6879724122820724,1.0239997863769532,112.44000244140625,0.9840003967285156,0.7418730311091538,107.14340042114257,104.82100021362305,100.05365028381348,1,0,0,0.48041262138854074,0.05824456536123286,1,0,0
2004/1/7,16.75,112.38999938964844,113.05999755859375,111.88999938964844,112.93000030517578,30170400,1.0,1.1699981689453125,1.1699981689453125,2,-0.14216229033400818,1.0282819806963663,1.0014999389648438,112.55000305175781,0.9615005493164063,1.216846074375247,107.330400390625,104.95720024108887,100.18485027313233,1,1,0,0.47846478458762526,0.05331255638891485,1,0,0
2004/1/8,15.56,113.25,113.41000366210938,112.7699966430664,113.37999725341797,36438400,1.0,0.6400070190429688,0.6400070190429688,2,0.28336110330246106,1.2468244187803132,1.0119998931884766,112.93000030517578,0.9720005035400391,0.6584430941260364,107.525400390625,105.09480018615723,100.31415027618408,0,1,1,0.4593836495256751,0.06180215510548288,1,0,0
2004/1/9,15.0,112.83000183105469,113.5,112.2699966430664,112.38999938964844,54084300,1.0,1.2300033569335938,1.2300033569335938,2,-0.48509034722762884,1.8735632422815194,0.9745002746582031,113.37999725341797,0.9345008850097656,1.3162142237251495,107.67240036010742,105.21390014648438,100.44070026397705,0,0,1,0.45965057068487014,0.06293060313580712,1,1,0
2004/1/12,15.21,112.55000305175781,113.25,112.36000061035156,113.22000122070312,31564100,1.0,0.8899993896484375,0.8899993896484375,2,0.1423646792226177,1.0618517250746622,0.9850002288818359,112.38999938964844,0.9450008392333984,0.9417974595349787,107.83320037841797,105.3375001525879,100.57105026245117,0,1,1,0.46128002100496873,0.06027662696490192,1,0,0
2004/1/13,14.34,113.08999633789062,113.2300033569336,111.76000213623047,112.55999755859375,54239700,1.0,1.470001220703125,1.470001220703125,2,-0.11482501449463652,1.8678528148635622,0.9580001831054688,113.22000122070312,0.9180007934570312,1.601307135223006,107.97640029907227,105.45860015869141,100.70030025482178,0,0,1,0.45742333279463715,0.06489290770413186,1,1,0
2004/1/14,14.71,112.76000213623047,113.66000366210938,112.66999816894531,113.5,30112800,1.0,0.9900054931640625,1.100006103515625,2,0.17768708419934465,1.0023098247352455,0.9910003662109375,112.55999755859375,0.9510009765625,1.041014170923934,108.1404002380371,105.58590019226074,100.84410026550293,1,1,1,0.45364951625590516,0.06822010387818704,1,0,0
2004/1/15,14.84,113.56999969482422,114.05999755859375,112.58000183105469,113.77999877929688,38408700,1.0,1.4799957275390625,1.4799957275390625,2,0.061673739933232385,1.296961357448874,0.9585006713867188,113.5,0.9130012512207031,1.6210226717217255,108.29620025634766,105.72600021362305,100.98280025482178,1,1,1,0.43854394099888694,0.07695077563127421,1,1,0
2004/1/16,14.55,114.04000091552734,114.30999755859375,113.62999725341797,114.2300033569336,31922700,1.0,0.6800003051757812,0.6800003051757812,2,0.22851304185264068,1.0680024489713986,0.9835002899169922,113.77999877929688,0.9380008697509765,0.7249463482441225,108.46560028076172,105.86900024414062,101.11335025787353,0,1,1,0.4369555419867554,0.07424992702454887,1,0,0
2004/1/20,15.35,114.52999877929688,114.6500015258789,113.81999969482422,114.19999694824219,29863000,1.0,0.8300018310546875,0.8300018310546875,2,0.2626240160616016,0.9847229936924375,0.9825004577636719,114.2300033569336,0.9370010375976563,0.885806736332651,108.63280029296875,106.00990020751954,101.24585025787354,0,0,0,0.42070438081948003,0.06667561645487831,1,0,0
